Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
27-10-2021 10:00,Maldive Is.,Maldives-Wataniya-MDVWM,2,1,,100.00%,50.00%,0,14,4.87
27-10-2021 12:00,Russia,Russia-Tele2-RUST2,1,1,,100.00%,100.00%,0,14,1.63
27-10-2021 00:00,Germany,Germany-Vodafone-DEUD2,2,1,,100.00%,50.00%,0,14,3.67
27-10-2021 01:00,United Kingdom,UK-Telefonica-GBRCN,1,1,,100.00%,100.00%,0,14,3.55
27-10-2021 02:00,Tunisia,Tunisia-Tunisietele-TUNTT,3,1,,100.00%,33.33%,0,14,5.08
27-10-2021 09:00,Belgium,Belgium-Belgacom-BELTB,1,1,,100.00%,100.00%,0,13,6.6
27-10-2021 09:00,Austria,Austria-Mobilkom-AUTPT,2,1,,100.00%,50.00%,0,12,6.1
27-10-2021 01:00,Portugal,Portugal-TMN-PRTTM,1,1,,100.00%,100.00%,0,12,4.59
27-10-2021 00:00,Italy,Italy-Vodafone-ITAOM,1,1,100.00%,100.00%,100.00%,0,12,6.94
27-10-2021 01:00,Tunisia,Tunisia-Tunisiana-TUNTA,2,2,,100.00%,100.00%,0,6,4.64
27-10-2021 04:00,Oman,Oman-Omanmobile-OMNGT,2,1,,50.00%,50.00%,0,11,1.98
27-10-2021 06:00,Qatar,Qatar-Vodafone-QATB1,2,1,,100.00%,50.00%,0,11,4.3
27-10-2021 10:00,Ukraine,Ukraine-Kyivstar-UKRKS,3,1,,100.00%,33.33%,0,11,4.34
27-10-2021 10:00,Indonesia,Indonesia-Excelcomindo-IDNEX,5,1,,100.00%,20.00%,0,10,5.07
27-10-2021 11:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,2,1,,100.00%,50.00%,0,9,3.01
27-10-2021 00:00,United Kingdom,UK-Telefonica-GBRCN,1,1,,100.00%,100.00%,0,7,3.74
27-10-2021 04:00,UAE,UAE-Du-AREDU,3,1,,100.00%,33.33%,0,6,2.32
27-10-2021 06:00,Kyrgyz Republic,Kyrgyz-Sky-KGZ01,1,1,,100.00%,100.00%,0,6,3.58
27-10-2021 08:00,Gambia,Gambia-Africell-GMBAC,1,1,100.00%,100.00%,100.00%,0,6,1.47
27-10-2021 12:00,Romania,Romania-Vodafone-ROMMF,1,1,,100.00%,100.00%,0,5,4.47
27-10-2021 09:00,Spain,Spain-Vodafone-ESPAT,4,2,,100.00%,50.00%,0,2,3.61
27-10-2021 01:00,Morocco,Morocco-Orange-MARMT,6,2,,66.67%,33.33%,0,2,1.66
27-10-2021 08:00,Afghanistan,Afghanistan-Etisalat-AFGEA,15,1,,80.00%,6.67%,0,3,6.35
27-10-2021 08:00,Kuwait,Kuwait-Viva-KWTKT,6,1,,100.00%,16.67%,0,3,6.77
27-10-2021 04:00,USA/Canada,USA-T-Mobile-USAW6,5,1,,100.00%,20.00%,0,2,5.31
27-10-2021 03:00,Morocco,Morocco-Orange-MARMT,2,1,,50.00%,50.00%,0,2,0.38
27-10-2021 04:00,Morocco,Morocco-Orange-MARMT,2,1,,50.00%,50.00%,0,1,0.34
27-10-2021 12:00,Sudan,Sudan-Zain-SUDMO,9,2,,77.78%,22.22%,0,0,2.27
27-10-2021 00:00,Burkina Faso,Burkina Faso-Airtel-BFACT,3,0,,100.00%,0.00%,0,,3.25
27-10-2021 00:00,China,China-ChinaTelecom-CHNCT,12,0,,66.67%,0.00%,0,,4.16
27-10-2021 00:00,Congo Dem. Rep. ofåÊ (former Zaire),Congo (Democrat)-Tigo-CODSA,1,0,,100.00%,0.00%,0,,1.18
27-10-2021 00:00,Ethiopia,Ethiopia-Ethio-ETH01,4,0,,75.00%,0.00%,0,,2.47
27-10-2021 00:00,Georgia,Georgia-Geocel-GEOGC,1,0,,100.00%,0.00%,0,,5.45
27-10-2021 00:00,Greece,Greece-Vodafone-GRCPF,6,0,,100.00%,0.00%,0,,2.89
27-10-2021 00:00,India,India-Unitech,10,0,,100.00%,0.00%,0,,4.7
27-10-2021 00:00,India,India-Vodafone,1,0,,100.00%,0.00%,0,,1.93
27-10-2021 00:00,Indonesia,Indonesia-H3G-IDN89,1,0,,100.00%,0.00%,0,,5.91
27-10-2021 00:00,Iraq,Iraq-Asiacell-IRQAC,1,0,,100.00%,0.00%,0,,6.34
27-10-2021 00:00,Iraq,Iraq-Zain-IRQAT,2,0,,100.00%,0.00%,0,,1.17
27-10-2021 00:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,1,0,,100.00%,0.00%,0,,5.68
27-10-2021 00:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,4.62
27-10-2021 00:00,Nepal,Nepal-Ncell-NPLM2,1,0,,100.00%,0.00%,0,,4.84
27-10-2021 00:00,Nepal,Nepal-Ntc-NPLNM,4,0,,100.00%,0.00%,0,,5.77
27-10-2021 00:00,Netherlands,Netherlands-KPN-NLDPT,1,0,,100.00%,0.00%,0,,2.51
27-10-2021 00:00,Nigeria,Nigeria-Mtn-NGAMN,1,0,,100.00%,0.00%,0,,3.59
27-10-2021 00:00,Pakistan,Pakistan-Mobilink-PAKMK,9,0,,100.00%,0.00%,0,,3.22
27-10-2021 00:00,Senegal,Senegal-Sonatel-SENAZ,2,0,,100.00%,0.00%,0,,2.59
27-10-2021 00:00,Spain,Spain-Vodafone-ESPAT,1,0,,100.00%,0.00%,0,,3.76
27-10-2021 00:00,Switzerland,Switzerland-Tdc-CHEDX,2,0,,50.00%,0.00%,0,,2.17
27-10-2021 00:00,Syria,Syria-Mtn-SYRSP,2,0,,100.00%,0.00%,0,,7.12
27-10-2021 00:00,Tunisia,Tunisia-Orange-TUNOR,2,0,,100.00%,0.00%,0,,5.36
27-10-2021 00:00,Tunisia,Tunisia-Tunisiana-TUNTA,2,0,,100.00%,0.00%,0,,8.57
27-10-2021 00:00,Turkey,Turkey-Avea-TURIS,48,0,,100.00%,0.00%,0,,4.16
27-10-2021 01:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,7,0,,85.71%,0.00%,0,,4.81
27-10-2021 01:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,2,0,,50.00%,0.00%,0,,2.04
27-10-2021 01:00,Ethiopia,Ethiopia-Ethio-ETH01,1,0,,100.00%,0.00%,0,,4.52
27-10-2021 01:00,India,India-Unitech,21,0,,95.24%,0.00%,0,,2.48
27-10-2021 01:00,India,India-Vodafone,6,0,,100.00%,0.00%,0,,5.21
27-10-2021 01:00,Indonesia,Indonesia-Telkomsel-IDNTS,1,0,,100.00%,0.00%,0,,6.27
27-10-2021 01:00,Kuwait,Kuwait-Wataniya-KWTNM,2,0,,100.00%,0.00%,0,,3.54
27-10-2021 01:00,Malaysia,Malaysia-Celcom-MYSCC,1,0,,100.00%,0.00%,0,,7.73
27-10-2021 01:00,Morocco,Morocco-Iam-MARM1,4,0,,50.00%,0.00%,0,,2.92
27-10-2021 01:00,Nepal,Nepal-Ncell-NPLM2,2,0,,100.00%,0.00%,0,,4.71
27-10-2021 01:00,Nigeria,Nigeria-Etisalat-NGAEM,3,0,,100.00%,0.00%,0,,4.53
27-10-2021 01:00,Oman,Oman-Omanmobile-OMNGT,3,0,,66.67%,0.00%,0,,2.81
27-10-2021 01:00,Philippines,Philippines-Globe-PHLGT,4,0,,100.00%,0.00%,0,,4.19
27-10-2021 01:00,Sudan,Sudan-Zain-SUDMO,5,0,,100.00%,0.00%,0,,5.53
27-10-2021 01:00,Switzerland,Switzerland-Tdc-CHEDX,1,0,,100.00%,0.00%,0,,4.34
27-10-2021 01:00,Syria,Syria-Mtn-SYRSP,1,0,,100.00%,0.00%,0,,12.16
27-10-2021 01:00,Turkey,Turkey-Avea-TURIS,6,0,,100.00%,0.00%,0,,4.77
27-10-2021 02:00,Albania,Albania-Amc-ALBAM,1,0,,100.00%,0.00%,0,,1.39
27-10-2021 02:00,China,China-ChinaTelecom-CHNCT,1,0,,100.00%,0.00%,0,,10.3
27-10-2021 02:00,India,India-Aircel,2,0,,100.00%,0.00%,0,,7.72
27-10-2021 02:00,India,India-Tata,10,0,,100.00%,0.00%,0,,4.35
27-10-2021 02:00,India,India-Unitech,2,0,,100.00%,0.00%,0,,7.34
27-10-2021 02:00,India,India-Vodafone,3,0,,100.00%,0.00%,0,,5.97
27-10-2021 02:00,Iraq,Iraq-Zain-IRQAT,1,0,,100.00%,0.00%,0,,1.18
27-10-2021 02:00,Kenya,Kenya-Safaricom-KENSA,1,0,,100.00%,0.00%,0,,4.38
27-10-2021 02:00,Korea (South),Korea-SK-KORSK,2,0,,100.00%,0.00%,0,,1.34
27-10-2021 02:00,Kuwait,Kuwait-Viva-KWTKT,4,0,,100.00%,0.00%,0,,4.35
27-10-2021 02:00,Kyrgyz Republic,Kyrgyz-Sky-KGZ01,1,0,,100.00%,0.00%,0,,
27-10-2021 02:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,2,0,,50.00%,0.00%,0,,4.73
27-10-2021 02:00,Macedonia,Macedonia-Vip-MKDNO,1,0,,100.00%,0.00%,0,,
27-10-2021 02:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,6.19
27-10-2021 02:00,Nepal,Nepal-Ntc-NPLNM,1,0,,100.00%,0.00%,0,,4.61
27-10-2021 02:00,Nigeria,Nigeria-Etisalat-NGAEM,1,0,,100.00%,0.00%,0,,4.76
27-10-2021 02:00,Oman,Oman-Nawras-OMNNT,11,0,,100.00%,0.00%,0,,2.6
27-10-2021 02:00,Pakistan,Pakistan-Mobilink-PAKMK,12,0,,100.00%,0.00%,0,,3.39
27-10-2021 02:00,Pakistan,Pakistan-Ufone-PAKUF,8,0,,100.00%,0.00%,0,,4.26
27-10-2021 02:00,Philippines,Philippines-Globe-PHLGT,4,0,,100.00%,0.00%,0,,4.72
27-10-2021 02:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,1,0,,100.00%,0.00%,0,,2.85
27-10-2021 02:00,Sudan,Sudan-Sudatel-SDNTL,1,0,,100.00%,0.00%,0,,5.3
27-10-2021 02:00,Sudan,Sudan-Zain-SUDMO,1,0,,100.00%,0.00%,0,,4.35
27-10-2021 02:00,Switzerland,Switzerland-Swisscom-CHEC1,1,0,,100.00%,0.00%,0,,4.58
27-10-2021 02:00,Switzerland,Switzerland-Tdc-CHEDX,1,0,,100.00%,0.00%,0,,3.46
27-10-2021 02:00,Turkey,Turkey-Avea-TURIS,2,0,,100.00%,0.00%,0,,4.37
27-10-2021 02:00,Turkey,Turkey-TurkCell-TURTC,4,0,,75.00%,0.00%,0,,3.81
27-10-2021 02:00,United Kingdom,UK-Vodafone-GBRVF,4,0,,50.00%,0.00%,0,,3.49
27-10-2021 03:00,Cameroon,Cameroon-MTN-CMRMT,2,0,,0.00%,0.00%,0,,
27-10-2021 03:00,China,China-ChinaTelecom-CHNCT,2,0,,100.00%,0.00%,0,,5.98
27-10-2021 03:00,Germany,Germany-T-Mobile-DEUD1,1,0,,100.00%,0.00%,0,,4.62
27-10-2021 03:00,Germany,Germany-Vodafone-DEUD2,1,0,,100.00%,0.00%,0,,4.53
27-10-2021 03:00,India,India-Unitech,21,0,,100.00%,0.00%,0,,5.3
27-10-2021 03:00,India,India-Vodafone,6,0,,100.00%,0.00%,0,,4.82
27-10-2021 03:00,Iraq,Iraq-Zain-IRQAT,2,0,,100.00%,0.00%,0,,1.07
27-10-2021 03:00,Jordan,Jordan-Zain-JORFL,9,0,,100.00%,0.00%,0,,3.21
27-10-2021 03:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,3,0,,100.00%,0.00%,0,,3.47
27-10-2021 03:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,1,0,,100.00%,0.00%,0,,4.05
27-10-2021 03:00,Morocco,Morocco-Iam-MARM1,4,0,,50.00%,0.00%,0,,0.86
27-10-2021 03:00,Nepal,Nepal-Ntc-NPLNM,1,0,,100.00%,0.00%,0,,1.65
27-10-2021 03:00,Netherlands,Netherlands-T-Mobile-NLDPN,1,0,,100.00%,0.00%,0,,1.84
27-10-2021 03:00,Nigeria,Nigeria-Etisalat-NGAEM,1,0,,100.00%,0.00%,0,,5.74
27-10-2021 03:00,Nigeria,Nigeria-MTN-NGAMN,2,0,,0.00%,0.00%,0,,
27-10-2021 03:00,Pakistan,Pakistan-Ufone-PAKUF,19,0,,100.00%,0.00%,0,,3.25
27-10-2021 03:00,Pakistan,Pakistan-Waridtel-PAKWA,2,0,,100.00%,0.00%,0,,4.64
27-10-2021 03:00,Philippines,Philippines-Globe-PHLGT,2,0,,100.00%,0.00%,0,,1.81
27-10-2021 03:00,Philippines,Philippines-Smart-PHLSR,14,0,,21.43%,0.00%,0,,1.75
27-10-2021 03:00,Spain,Spain-Vodafone-ESPAT,2,0,,100.00%,0.00%,0,,3.81
27-10-2021 03:00,Sudan,Sudan-Sudatel-SDNTL,1,0,,100.00%,0.00%,0,,4.8
27-10-2021 03:00,Syria,Syria-Mtn-SYRSP,2,0,,100.00%,0.00%,0,,6.13
27-10-2021 03:00,Turkey,Turkey-Avea-TURIS,2,0,,100.00%,0.00%,0,,6.26
27-10-2021 03:00,United Kingdom,UK-H3G-GBRHU,6,0,,50.00%,0.00%,0,,1.65
27-10-2021 04:00,Afghanistan,Afghanistan-Mtn Areeba-AFGAR,2,0,,100.00%,0.00%,0,,2.35
27-10-2021 04:00,Algeria,Algeria-Wataniya-DZAWT,1,0,,100.00%,0.00%,0,,
27-10-2021 04:00,Germany,Germany-T-Mobile-DEUD1,4,0,,100.00%,0.00%,0,,3.52
27-10-2021 04:00,Indonesia,Indonesia-Telkomsel-IDNTS,1,0,,100.00%,0.00%,0,,7.66
27-10-2021 04:00,Iran,Iran-MTN-IRNMI,1,0,,100.00%,0.00%,0,,0.87
27-10-2021 04:00,Italy,Italy-Wind-ITAWI,1,0,,100.00%,0.00%,0,,4.57
27-10-2021 04:00,Jordan,Jordan-Umniah-JORUM,2,0,,100.00%,0.00%,0,,
27-10-2021 04:00,Kuwait,Kuwait-Viva-KWTKT,2,0,,50.00%,0.00%,0,,2.68
27-10-2021 04:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,2,0,,100.00%,0.00%,0,,2.6
27-10-2021 04:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,6.33
27-10-2021 04:00,Nepal,Nepal-Ntc-NPLNM,2,0,,100.00%,0.00%,0,,3.41
27-10-2021 04:00,Netherlands,Netherlands-T-Mobile-NLDPN,5,0,,80.00%,0.00%,0,,3.77
27-10-2021 04:00,Niger,Niger-Moov-NERTL,1,0,,100.00%,0.00%,0,,1.16
27-10-2021 04:00,Nigeria,Nigeria-Etisalat-NGAEM,1,0,,100.00%,0.00%,0,,3.69
27-10-2021 04:00,Oman,Oman-Nawras-OMNNT,7,0,,100.00%,0.00%,0,,4.5
27-10-2021 04:00,Pakistan,Pakistan-Mobilink-PAKMK,9,0,,100.00%,0.00%,0,,3.32
27-10-2021 04:00,Pakistan,Pakistan-Ufone-PAKUF,17,0,,100.00%,0.00%,0,,3.6
27-10-2021 04:00,Philippines,Philippines-Globe-PHLGT,3,0,,100.00%,0.00%,0,,5.15
27-10-2021 04:00,Romania,Romania-Vodafone-ROMMF,1,0,,100.00%,0.00%,0,,6.58
27-10-2021 04:00,Spain,Spain-Vodafone-ESPAT,1,0,,100.00%,0.00%,0,,4.05
27-10-2021 04:00,Sri Lanka,Sri Lanka-Mtn-LKADG,1,0,,100.00%,0.00%,0,,5.85
27-10-2021 04:00,Syria,Syria-Mtn-SYRSP,1,0,,100.00%,0.00%,0,,7.36
27-10-2021 04:00,Turkey,Turkey-TurkCell-TURTC,26,0,,65.38%,0.00%,0,,2.51
27-10-2021 04:00,United Kingdom,UK-H3G-GBRHU,6,0,,50.00%,0.00%,0,,2.12
27-10-2021 04:00,United Kingdom,UK-T-Mobile-GBRME,7,0,,28.57%,0.00%,0,,1.12
27-10-2021 05:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,2,0,,100.00%,0.00%,0,,4.93
27-10-2021 05:00,Bahrain,Bahrain-Zain-BHRMV,5,0,,100.00%,0.00%,0,,4.41
27-10-2021 05:00,Georgia,Georgia-Magticom-GEOMA,1,0,,100.00%,0.00%,0,,6.1
27-10-2021 05:00,Guinea,Guinea-Orange-GINGS,3,0,,0.00%,0.00%,0,,
27-10-2021 05:00,Indonesia,Indonesia-Axis-IDNLT,1,0,,100.00%,0.00%,0,,14.25
27-10-2021 05:00,Iraq,Iraq-Korek-IRQKK,1,0,,100.00%,0.00%,0,,4.58
27-10-2021 05:00,Jordan,Jordan-Umniah-JORUM,3,0,,100.00%,0.00%,0,,3.93
27-10-2021 05:00,Kenya,Kenya-Safaricom-KENSA,4,0,,25.00%,0.00%,0,,2.96
27-10-2021 05:00,Kuwait,Kuwait-Viva-KWTKT,2,0,,100.00%,0.00%,0,,4.96
27-10-2021 05:00,Kuwait,Kuwait-Wataniya-KWTNM,3,0,,100.00%,0.00%,0,,4.15
27-10-2021 05:00,Kyrgyz Republic,Kyrgyz-Sky-KGZ01,1,0,,100.00%,0.00%,0,,3.37
27-10-2021 05:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,3,0,,100.00%,0.00%,0,,2.76
27-10-2021 05:00,Malaysia,Malaysia-Celcom-MYSCC,1,0,,100.00%,0.00%,0,,3.19
27-10-2021 05:00,Maldive Is.,Maldives-Dhiraagu-MDV01,1,0,,100.00%,0.00%,0,,3.32
27-10-2021 05:00,Morocco,Morocco-Iam-MARM1,5,0,,40.00%,0.00%,0,,
27-10-2021 05:00,Morocco,Morocco-Orange-MARMT,1,0,,100.00%,0.00%,0,,
27-10-2021 05:00,Nepal,Nepal-Ncell-NPLM2,3,0,,100.00%,0.00%,0,,2.64
27-10-2021 05:00,Nepal,Nepal-Ntc-NPLNM,1,0,,100.00%,0.00%,0,,6.52
27-10-2021 05:00,Netherlands,Netherlands-T-Mobile-NLDPN,2,0,,100.00%,0.00%,0,,2.69
27-10-2021 05:00,Nigeria,Nigeria-Etisalat-NGAEM,3,0,,100.00%,0.00%,0,,6.51
27-10-2021 05:00,Oman,Oman-Nawras-OMNNT,2,0,,100.00%,0.00%,0,,3.62
27-10-2021 05:00,Pakistan,Pakistan-Mobilink-PAKMK,15,0,,100.00%,0.00%,0,,3.56
27-10-2021 05:00,Pakistan,Pakistan-Ufone-PAKUF,23,0,,100.00%,0.00%,0,,3.48
27-10-2021 05:00,Spain,Spain-Orange-ESPRT,1,0,,100.00%,0.00%,0,,3.75
27-10-2021 05:00,Spain,Spain-Vodafone-ESPAT,1,0,,100.00%,0.00%,0,,4.28
27-10-2021 05:00,Sudan,Sudan-Mtn-SDNBT,2,0,,100.00%,0.00%,0,,4.67
27-10-2021 05:00,Sudan,Sudan-Zain-SUDMO,1,0,,100.00%,0.00%,0,,3.87
27-10-2021 05:00,Switzerland,Switzerland-Swisscom-CHEC1,1,0,,100.00%,0.00%,0,,4.37
27-10-2021 05:00,Syria,Syria-Mtn-SYRSP,1,0,,100.00%,0.00%,0,,5.21
27-10-2021 05:00,Thailand,Thailand-dtacTriNet-THADT,3,0,,66.67%,0.00%,0,,5.37
27-10-2021 05:00,Tunisia,Tunisia-Tunisiana-TUNTA,1,0,,100.00%,0.00%,0,,4.64
27-10-2021 05:00,Turkey,Turkey-TurkCell-TURTC,2,0,,100.00%,0.00%,0,,3.98
27-10-2021 05:00,UAE,UAE-Du-AREDU,3,0,,100.00%,0.00%,0,,2.57
27-10-2021 05:00,United Kingdom,UK-H3G-GBRHU,2,0,,50.00%,0.00%,0,,1.94
27-10-2021 05:00,United Kingdom,UK-Telefonica-GBRCN,2,0,,100.00%,0.00%,0,,3.43
27-10-2021 06:00,Afghanistan,Afghanistan-Etisalat-AFGEA,2,0,,100.00%,0.00%,0,,6.64
27-10-2021 06:00,Algeria,Algeria-Wataniya-DZAWT,2,0,,100.00%,0.00%,0,,3.61
27-10-2021 06:00,China,China-ChinaTelecom-CHNCT,1,0,,100.00%,0.00%,0,,
27-10-2021 06:00,France,France-SFR-FRAF2,2,0,,100.00%,0.00%,0,,1.1
27-10-2021 06:00,Germany,Germany-T-Mobile-DEUD1,3,0,,100.00%,0.00%,0,,5.6
27-10-2021 06:00,Germany,Germany-Vodafone-DEUD2,2,0,,100.00%,0.00%,0,,4.73
27-10-2021 06:00,Greece,Greece-Cosmote-GRCCO,2,0,,100.00%,0.00%,0,,3.66
27-10-2021 06:00,Hong Kong,Hong Kong-CSL-HKGTC,1,0,,100.00%,0.00%,0,,5.7
27-10-2021 06:00,Indonesia,Indonesia-Axis-IDNLT,3,0,,100.00%,0.00%,0,,5.05
27-10-2021 06:00,Indonesia,Indonesia-Excelcomindo-IDNEX,1,0,,100.00%,0.00%,0,,4.99
27-10-2021 06:00,Indonesia,Indonesia-Indosat-IDNIM,2,0,,100.00%,0.00%,0,,4.21
27-10-2021 06:00,Indonesia,Indonesia-Telkomsel-IDNTS,6,0,,100.00%,0.00%,0,,5.61
27-10-2021 06:00,Iran,Iran-MCI-IRN11,2,0,,100.00%,0.00%,0,,4.69
27-10-2021 06:00,Iraq,Iraq-Korek-IRQKK,1,0,,100.00%,0.00%,0,,5.17
27-10-2021 06:00,Italy,Italy-Vodafone-ITAOM,1,0,,100.00%,0.00%,0,,
27-10-2021 06:00,Maldive Is.,Maldives-Dhiraagu-MDV01,1,0,,100.00%,0.00%,0,,1.09
27-10-2021 06:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,4.31
27-10-2021 06:00,Morocco,Morocco-Iam-MARM1,2,0,,100.00%,0.00%,0,,4.15
27-10-2021 06:00,Nepal,Nepal-Ncell-NPLM2,2,0,,100.00%,0.00%,0,,3.23
27-10-2021 06:00,Nepal,Nepal-Ntc-NPLNM,1,0,,100.00%,0.00%,0,,1.39
27-10-2021 06:00,Netherlands,Netherlands-KPN-NLDPT,1,0,,100.00%,0.00%,0,,2.16
27-10-2021 06:00,Nigeria,Nigeria-Etisalat-NGAEM,4,0,,100.00%,0.00%,0,,6.01
27-10-2021 06:00,Oman,Oman-Nawras-OMNNT,2,0,,100.00%,0.00%,0,,3.2
27-10-2021 06:00,Pakistan,Pakistan-Mobilink-PAKMK,10,0,,100.00%,0.00%,0,,2.91
27-10-2021 06:00,Pakistan,Pakistan-Waridtel-PAKWA,3,0,,100.00%,0.00%,0,,2.66
27-10-2021 06:00,Philippines,Philippines-Smart-PHLSR,7,0,,14.29%,0.00%,0,,1.01
27-10-2021 06:00,Spain,Spain-Orange-ESPRT,3,0,,100.00%,0.00%,0,,3.55
27-10-2021 06:00,Sudan,Sudan-Sudatel-SDNTL,4,0,,75.00%,0.00%,0,,3.15
27-10-2021 06:00,Sudan,Sudan-Zain-SUDMO,3,0,,100.00%,0.00%,0,,3.84
27-10-2021 06:00,Switzerland,Switzerland-Swisscom-CHEC1,1,0,,100.00%,0.00%,0,,4.04
27-10-2021 06:00,Tunisia,Tunisia-Tunisiana-TUNTA,1,0,,100.00%,0.00%,0,,5.3
27-10-2021 06:00,Tunisia,Tunisia-Tunisietele-TUNTT,1,0,,100.00%,0.00%,0,,5.77
27-10-2021 06:00,Turkey,Turkey-Avea-TURIS,2,0,,100.00%,0.00%,0,,3.54
27-10-2021 06:00,United Kingdom,UK-Telefonica-GBRCN,2,0,,0.00%,0.00%,0,,0.31
27-10-2021 07:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,1,0,,100.00%,0.00%,0,,9.36
27-10-2021 07:00,Bangladesh,Bangladesh-Airtel-BGDWT,1,0,,100.00%,0.00%,0,,1.01
27-10-2021 07:00,China,China-ChinaTelecom-CHNCT,1,0,,100.00%,0.00%,0,,4.65
27-10-2021 07:00,Congo Dem. Rep. ofåÊ (former Zaire),Congo (Democrat)-Airtel-CODCT,2,0,,100.00%,0.00%,0,,2.52
27-10-2021 07:00,Cyprus,Cyprus-MTN-CYPSC,1,0,,100.00%,0.00%,0,,4.06
27-10-2021 07:00,France,France-SFR-FRAF2,1,0,,100.00%,0.00%,0,,1.72
27-10-2021 07:00,Georgia,Georgia-Magticom-GEOMA,3,0,,66.67%,0.00%,0,,4.49
27-10-2021 07:00,Germany,Germany-T-Mobile-DEUD1,1,0,,100.00%,0.00%,0,,2.84
27-10-2021 07:00,Hong Kong,Hong Kong-CSL-HKGTC,1,0,,100.00%,0.00%,0,,6.57
27-10-2021 07:00,Indonesia,Indonesia-Indosat-IDNIM,1,0,,100.00%,0.00%,0,,4.27
27-10-2021 07:00,Iraq,Iraq-Zain-IRQAT,1,0,,100.00%,0.00%,0,,5.15
27-10-2021 07:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,5.12
27-10-2021 07:00,Mauritius,Mauritius-Orange-MUSCP,1,0,,100.00%,0.00%,0,,3.79
27-10-2021 07:00,Morocco,Morocco-Iam-MARM1,4,0,,50.00%,0.00%,0,,1.67
27-10-2021 07:00,Morocco,Morocco-Orange-MARMT,6,0,,66.67%,0.00%,0,,0.98
27-10-2021 07:00,Netherlands,Netherlands-KPN-NLDPT,3,0,,100.00%,0.00%,0,,3.72
27-10-2021 07:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,1,0,,100.00%,0.00%,0,,2.41
27-10-2021 07:00,Spain,Spain-Orange-ESPRT,6,0,,100.00%,0.00%,0,,2.93
27-10-2021 07:00,Sudan,Sudan-Sudatel-SDNTL,1,0,,100.00%,0.00%,0,,4.33
27-10-2021 07:00,Sudan,Sudan-Zain-SUDMO,4,0,,100.00%,0.00%,0,,3.85
27-10-2021 07:00,Switzerland,Switzerland-Tdc-CHEDX,1,0,,100.00%,0.00%,0,,4.75
27-10-2021 07:00,Thailand,Thailand-dtacTriNet-THADT,1,0,,0.00%,0.00%,0,,
27-10-2021 07:00,Turkey,Turkey-Avea-TURIS,2,0,,100.00%,0.00%,0,,3.79
27-10-2021 07:00,UAE,UAE-Du-AREDU,14,0,,71.43%,0.00%,0,,2.07
27-10-2021 07:00,Uganda,UGANDA - MOBILE MTN,1,0,,100.00%,0.00%,0,,5.13
27-10-2021 08:00,Belgium,Belgium-Mobistar-BELMO,1,0,,100.00%,0.00%,0,,4.69
27-10-2021 08:00,Burkina Faso,Burkina Faso-Airtel-BFACT,2,0,,100.00%,0.00%,0,,4.58
27-10-2021 08:00,China,China-ChinaTelecom-CHNCT,1,0,,100.00%,0.00%,0,,3.29
27-10-2021 08:00,China,China-Unicom-CHNCU,1,0,,100.00%,0.00%,0,,9.58
27-10-2021 08:00,Georgia,Georgia-Magticom-GEOMA,2,0,,50.00%,0.00%,0,,6.65
27-10-2021 08:00,Ghana,Ghana-Onetouch-GHAGT,2,0,,100.00%,0.00%,0,,5.83
27-10-2021 08:00,Indonesia,Indonesia-Telkomsel-IDNTS,4,0,,100.00%,0.00%,0,,4.02
27-10-2021 08:00,Iran,Iran-MTN-IRNMI,2,0,,100.00%,0.00%,0,,2.75
27-10-2021 08:00,Ireland,Ireland-Meteor-IRLME,1,0,,100.00%,0.00%,0,,7.26
27-10-2021 08:00,Kuwait,Kuwait-Zain-KWTMT,1,0,,100.00%,0.00%,0,,1.97
27-10-2021 08:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,1,0,,100.00%,0.00%,0,,6.76
27-10-2021 08:00,Malaysia,Malaysia-Celcom-MYSCC,1,0,,100.00%,0.00%,0,,6.37
27-10-2021 08:00,Maldive Is.,Maldives-Wataniya-MDVWM,2,0,,100.00%,0.00%,0,,12.36
27-10-2021 08:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,5.42
