Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
25-10-2021 18:00,India,India-Unitech,97,27,4.12%,98.97%,27.84%,134,297,4.02
25-10-2021 18:00,India,India-Bpl,75,29,13.89%,93.33%,38.67%,134,276,3.39
25-10-2021 20:00,India,India-Tata,121,33,8.40%,100.00%,27.27%,133,242,3.71
25-10-2021 00:00,USA/Canada,USA-ATT-Cingular-USACG,28,12,,100.00%,42.86%,130,651,5.12
25-10-2021 12:00,India,India-Unitech,92,31,4.49%,98.91%,33.70%,129,249,3.47
25-10-2021 16:00,India,India-Tata,119,37,6.78%,99.16%,31.09%,123,200,3.56
25-10-2021 19:00,France,France-Orange-FRAF1,76,37,,97.37%,48.68%,123,200,3.05
25-10-2021 19:00,India,India-Vodafone,43,19,14.29%,97.67%,44.19%,122,386,4.26
25-10-2021 12:00,United Kingdom,UK-Vodafone-GBRVF,35,12,,74.29%,34.29%,122,608,2.85
25-10-2021 16:00,Jordan,Jordan-Umniah-JORUM,66,31,5.17%,100.00%,46.97%,122,235,3.69
25-10-2021 10:00,Bangladesh,Bangladesh-Banglalink-BGDBL,232,55,6.11%,96.55%,23.71%,120,131,2.85
25-10-2021 09:00,India,India-Unitech,93,26,4.30%,98.92%,27.96%,120,276,3.77
25-10-2021 05:00,India,India-Idea,164,52,6.71%,100.00%,31.71%,120,138,4.38
25-10-2021 05:00,Egypt,Egypt-EtisalatMisr-EGYEM,94,18,3.26%,100.00%,19.15%,117,391,3.62
25-10-2021 16:00,Spain,Spain-Orange-ESPRT,27,11,,100.00%,40.74%,117,638,4.28
25-10-2021 00:00,Yemen,Yemen-Mtn-YEMSP,79,18,2.78%,94.94%,22.78%,117,389,6.19
25-10-2021 22:00,Spain,Spain-Orange-ESPRT,15,11,,93.33%,73.33%,116,635,3.99
25-10-2021 14:00,France,France-Orange-FRAF1,76,44,,97.37%,57.89%,116,159,2.87
25-10-2021 18:00,India,India-Vodafone,65,23,11.11%,98.46%,35.38%,116,303,4.18
25-10-2021 00:00,India,India-Tata,29,2,,100.00%,6.90%,115,"3,452",4.83
25-10-2021 04:00,Bangladesh,Bangladesh-Grameen-BGDGP,236,55,6.38%,97.46%,23.31%,114,125,2.39
25-10-2021 20:00,United Kingdom,UK-Telefonica-GBRCN,19,11,,94.74%,57.89%,114,623,3.09
25-10-2021 00:00,Bahrain,Bahrain-Batelco-BHRBT,99,41,1.02%,97.98%,41.41%,114,167,5.6
25-10-2021 03:00,Egypt,Egypt-Vodafone-EGYMS,54,17,,98.15%,31.48%,114,402,3.58
25-10-2021 13:00,Bahrain,Bahrain-Zain-BHRMV,115,60,,99.13%,52.17%,112,112,5.22
25-10-2021 11:00,India,India-Bpl,71,40,26.09%,98.59%,56.34%,112,168,3.42
25-10-2021 21:00,Jordan,Jordan-Zain-JORFL,90,34,1.18%,100.00%,37.78%,111,196,3.29
25-10-2021 20:00,France,France-Orange-FRAF1,44,25,,100.00%,56.82%,110,263,2.82
25-10-2021 07:00,India,India-Unitech,67,21,9.09%,100.00%,31.34%,107,307,4.04
25-10-2021 06:00,Bangladesh,Bangladesh-Banglalink-BGDBL,188,42,4.37%,97.87%,22.34%,107,153,3.16
25-10-2021 21:00,Sudan,Sudan-Mtn-SDNBT,126,7,1.52%,96.03%,5.56%,106,909,2.81
25-10-2021 17:00,USA/Canada,Canada-Bell-Mobility-CANBM,24,11,,100.00%,45.83%,106,578,4.7
25-10-2021 12:00,France,France-Orange-FRAF1,74,43,,98.65%,58.11%,106,148,3.05
25-10-2021 19:00,India,India-Unitech,56,14,1.82%,100.00%,25.00%,105,451,3.84
25-10-2021 11:00,Bangladesh,Bangladesh-Banglalink-BGDBL,170,35,4.76%,99.41%,20.59%,103,177,2.23
25-10-2021 21:00,Bahrain,Bahrain-Zain-BHRMV,116,59,1.74%,99.14%,50.86%,102,104,4.88
25-10-2021 22:00,Bangladesh,Bangladesh-Grameen-BGDGP,230,30,6.17%,93.91%,13.04%,102,204,2.76
25-10-2021 20:00,Bangladesh,Bangladesh-Banglalink-BGDBL,171,34,4.71%,96.49%,19.88%,102,180,2.44
25-10-2021 17:00,Bahrain,Bahrain-Zain-BHRMV,145,55,0.71%,98.62%,37.93%,101,111,5.17
25-10-2021 17:00,France,France-Orange-FRAF1,82,41,,100.00%,50.00%,101,148,3.51
25-10-2021 13:00,France,France-Orange-FRAF1,86,45,,97.67%,52.33%,101,135,2.96
25-10-2021 12:00,India,India-Bpl,91,41,8.79%,98.90%,45.05%,100,147,3.98
25-10-2021 19:00,Spain,Spain-Orange-ESPRT,32,13,3.13%,100.00%,40.63%,100,462,4.45
25-10-2021 00:00,Bangladesh,Bangladesh-Grameen-BGDGP,157,14,1.91%,98.09%,8.92%,100,429,2.07
25-10-2021 08:00,India,India-Unitech,116,26,0.86%,98.28%,22.41%,99,229,3.94
25-10-2021 13:00,India,India-Unitech,112,25,3.60%,99.11%,22.32%,99,238,3.62
25-10-2021 23:00,India,India-Idea,152,10,1.36%,99.34%,6.58%,99,594,4.33
25-10-2021 23:00,Qatar,Qatar-Qtel-QATQT,41,16,,100.00%,39.02%,98,369,5.38
25-10-2021 14:00,India,India-Bpl,80,31,8.86%,100.00%,38.75%,96,185,3.79
25-10-2021 07:00,Bangladesh,Bangladesh-Banglalink-BGDBL,145,31,7.09%,97.24%,21.38%,96,185,2.77
25-10-2021 19:00,United Kingdom,UK-Vodafone-GBRVF,35,13,3.45%,82.86%,37.14%,95,440,48.05
25-10-2021 18:00,France,France-Orange-FRAF1,77,30,,98.70%,38.96%,95,190,2.55
25-10-2021 09:00,Jordan,Jordan-Zain-JORFL,106,44,,93.40%,41.51%,95,129,3.64
25-10-2021 16:00,United Kingdom,UK-T-Mobile-GBRME,81,34,,93.83%,41.98%,94,165,3.94
25-10-2021 20:00,USA/Canada,USA-ATT-Cingular-USACG,42,14,,97.62%,33.33%,93,400,4.78
25-10-2021 03:00,Yemen,Yemen-Sabafon-YEMSA,12,2,10.00%,100.00%,16.67%,93,"2,779",5.86
25-10-2021 19:00,Kenya,Kenya-Safaricom-KENSA,49,26,6.25%,89.80%,53.06%,92,213,4.64
25-10-2021 11:00,Bahrain,Bahrain-Zain-BHRMV,113,52,0.89%,99.12%,46.02%,92,106,4.89
25-10-2021 08:00,Egypt,Egypt-Mobinil-EGYAR,174,37,2.60%,97.70%,21.26%,92,149,3.8
25-10-2021 15:00,India,India-Unitech,69,21,5.80%,100.00%,30.43%,92,261,3.97
25-10-2021 11:00,India,India-Vodafone,39,19,10.53%,92.31%,48.72%,90,285,4.23
25-10-2021 02:00,UAE,UAE-Etisalat-ARETC,72,24,13.24%,100.00%,33.33%,90,225,3.71
25-10-2021 15:00,France,France-Orange-FRAF1,70,41,,100.00%,58.57%,89,131,3.38
25-10-2021 19:00,France,France-SFR-FRAF2,11,4,,100.00%,36.36%,89,"1,328",3.75
25-10-2021 22:00,India,India-Tata,76,13,6.94%,98.68%,17.11%,88,407,3.55
25-10-2021 14:00,Italy,Italy-Wind-ITAWI,49,31,,95.92%,63.27%,87,169,4.42
25-10-2021 01:00,United Kingdom,UK-T-Mobile-GBRME,14,6,,71.43%,42.86%,87,872,2.47
25-10-2021 21:00,India,India-Unitech,36,9,5.71%,100.00%,25.00%,87,580,3.77
25-10-2021 05:00,Philippines,Philippines-Globe-PHLGT,1,1,,100.00%,100.00%,87,"5,204",2.95
25-10-2021 20:00,India,India-Unitech,57,12,1.75%,100.00%,21.05%,87,433,3.74
25-10-2021 18:00,Jordan,Jordan-Umniah-JORUM,37,22,,100.00%,59.46%,86,235,3.5
25-10-2021 10:00,India,India-Aircel,58,30,12.28%,96.55%,51.72%,85,169,3.44
25-10-2021 20:00,Jordan,Jordan-Umniah-JORUM,29,15,3.85%,96.55%,51.72%,84,336,3.93
25-10-2021 19:00,Kuwait,Kuwait-Wataniya-KWTNM,34,16,,97.06%,47.06%,84,314,4.07
25-10-2021 20:00,Philippines,Philippines-Globe-PHLGT,17,1,5.88%,100.00%,5.88%,83,"4,968",8.38
25-10-2021 20:00,Spain,Spain-Orange-ESPRT,21,11,,100.00%,52.38%,83,451,3.87
25-10-2021 13:00,Italy,Italy-Wind-ITAWI,63,28,,100.00%,44.44%,82,175,4.51
25-10-2021 19:00,United Kingdom,UK-T-Mobile-GBRME,77,31,1.47%,89.61%,40.26%,81,157,3.18
25-10-2021 12:00,Jordan,Jordan-Umniah-JORUM,45,15,2.33%,100.00%,33.33%,81,323,3.8
25-10-2021 12:00,United Kingdom,UK-T-Mobile-GBRME,129,38,,89.15%,29.46%,81,127,3.43
25-10-2021 12:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,44,18,2.33%,97.73%,40.91%,81,268,4.26
25-10-2021 09:00,Bangladesh,Bangladesh-Banglalink-BGDBL,179,37,7.39%,97.77%,20.67%,80,130,2.7
25-10-2021 14:00,Turkey,Turkey-TurkCell-TURTC,84,31,3.57%,96.43%,36.90%,80,154,4.91
25-10-2021 20:00,United Kingdom,UK-Vodafone-GBRVF,17,7,,88.24%,41.18%,79,674,3.37
25-10-2021 00:00,India,India-Idea,40,6,2.70%,97.50%,15.00%,78,778,3.55
25-10-2021 16:00,India,India-Unitech,58,20,8.77%,100.00%,34.48%,77,231,3.38
25-10-2021 21:00,Bangladesh,Bangladesh-Banglalink-BGDBL,157,20,2.56%,94.27%,12.74%,77,230,3.53
25-10-2021 01:00,Chad,Chad-Mic-TCDML,2,2,,100.00%,100.00%,76,"2,289",8.53
25-10-2021 13:00,India,India-Bpl,69,23,16.42%,98.55%,33.33%,76,198,3.68
25-10-2021 11:00,France,France-Orange-FRAF1,81,46,,98.77%,56.79%,76,99,3.06
25-10-2021 13:00,United Kingdom,UK-H3G-GBRHU,23,12,,91.30%,52.17%,75,377,3.16
25-10-2021 11:00,Netherlands,Netherlands-KPN-NLDPT,11,5,16.67%,100.00%,45.45%,75,900,2.02
25-10-2021 20:00,United Kingdom,UK-T-Mobile-GBRME,69,23,,88.41%,33.33%,75,195,2.91
25-10-2021 17:00,Netherlands,Netherlands-T-Mobile-NLDPN,29,16,,100.00%,55.17%,75,281,2.51
25-10-2021 16:00,Italy,Italy-Wind-ITAWI,45,27,,95.56%,60.00%,75,166,4.31
25-10-2021 17:00,UAE,UAE-Du-AREDU,21,12,4.76%,100.00%,57.14%,74,372,2.81
25-10-2021 23:00,Bahrain,Bahrain-Zain-BHRMV,64,25,4.84%,100.00%,39.06%,74,178,5.35
25-10-2021 03:00,USA/Canada,Canada-Bell-Mobility-CANBM,1,1,,100.00%,100.00%,74,"4,439",3.63
25-10-2021 15:00,Jordan,Jordan-Umniah-JORUM,65,27,,89.23%,41.54%,74,164,3.13
25-10-2021 16:00,Pakistan,Pakistan-Ufone-PAKUF,131,18,0.89%,98.47%,13.74%,74,245,3.4
25-10-2021 15:00,Italy,Italy-Wind-ITAWI,47,30,,100.00%,63.83%,73,146,4.5
25-10-2021 11:00,Italy,Italy-Wind-ITAWI,64,33,,96.88%,51.56%,73,132,4.49
25-10-2021 11:00,Turkey,Turkey-TurkCell-TURTC,121,37,1.72%,95.87%,30.58%,72,117,4.74
25-10-2021 19:00,Qatar,Qatar-Qtel-QATQT,71,29,,98.59%,40.85%,72,149,6.43
25-10-2021 08:00,India,India-Bpl,51,23,16.67%,94.12%,45.10%,72,188,3.89
25-10-2021 16:00,Turkey,Turkey-TurkCell-TURTC,74,30,6.76%,98.65%,40.54%,72,144,4.84
25-10-2021 05:00,UAE,UAE-Etisalat-ARETC,129,49,16.13%,98.45%,37.98%,71,87,3.54
25-10-2021 22:00,Bahrain,Bahrain-Zain-BHRMV,112,38,,99.11%,33.93%,70,111,4.85
25-10-2021 17:00,India,India-Unitech,90,24,6.74%,98.89%,26.67%,70,175,2.96
25-10-2021 21:00,Jordan,Jordan-Umniah-JORUM,34,19,2.94%,97.06%,55.88%,69,218,3.52
25-10-2021 09:00,Bahrain,Bahrain-Zain-BHRMV,119,42,0.84%,100.00%,35.29%,69,99,4.86
25-10-2021 02:00,Italy,Italy-Wind-ITAWI,6,4,,100.00%,66.67%,68,"1,024",4.44
25-10-2021 16:00,USA/Canada,USA-ATT-Cingular-USACG,50,18,,100.00%,36.00%,68,227,5.28
25-10-2021 21:00,India,India-Tata,95,19,3.30%,97.89%,20.00%,67,212,3.79
25-10-2021 03:00,Bangladesh,Bangladesh-Grameen-BGDGP,160,31,2.53%,98.75%,19.38%,67,130,2.55
25-10-2021 19:00,India,India-Aircel,40,21,12.82%,97.50%,52.50%,67,191,2.84
25-10-2021 20:00,India,India-Bpl,32,15,6.90%,100.00%,46.88%,67,266,2.95
25-10-2021 01:00,USA/Canada,USA-ATT-Cingular-USACG,18,9,,100.00%,50.00%,66,443,4.73
25-10-2021 04:00,Yemen,Yemen-Sabafon-YEMSA,19,5,6.25%,94.74%,26.32%,66,797,8.65
25-10-2021 01:00,Sudan,Sudan-Mtn-SDNBT,11,6,18.18%,100.00%,54.55%,66,663,6.16
25-10-2021 15:00,Turkey,Turkey-TurkCell-TURTC,72,29,,95.83%,40.28%,66,136,4.41
25-10-2021 21:00,USA/Canada,Canada-Bell-Mobility-CANBM,14,7,,100.00%,50.00%,66,562,4.52
25-10-2021 00:00,Sudan,Sudan-Mtn-SDNBT,10,4,,100.00%,40.00%,66,984,7.51
25-10-2021 15:00,India,India-Bpl,64,24,14.29%,96.88%,37.50%,65,164,3.83
25-10-2021 10:00,India,India-Bpl,70,33,14.93%,98.57%,47.14%,65,119,3.82
25-10-2021 04:00,USA/Canada,USA-ATT-Cingular-USACG,10,4,10.00%,100.00%,40.00%,65,979,4.58
25-10-2021 10:00,Jordan,Jordan-Umniah-JORUM,48,27,,97.92%,56.25%,65,145,3.52
25-10-2021 10:00,India,India-Unitech,74,17,9.59%,100.00%,22.97%,65,228,5.05
25-10-2021 11:00,Jordan,Jordan-Umniah-JORUM,48,18,,95.83%,37.50%,64,214,3.29
25-10-2021 14:00,Pakistan,Pakistan-Ufone-PAKUF,171,30,0.66%,98.83%,17.54%,64,128,3.25
25-10-2021 10:00,United Kingdom,UK-Telefonica-GBRCN,10,3,,100.00%,30.00%,64,"1,277",2.67
25-10-2021 18:00,UAE,UAE-Du-AREDU,34,16,5.88%,100.00%,47.06%,64,238,3.14
25-10-2021 14:00,India,India-Vodafone,37,17,5.71%,100.00%,45.95%,63,223,4.76
25-10-2021 19:00,Oman,Oman-Nawras-OMNNT,8,4,12.50%,75.00%,50.00%,63,947,4.46
25-10-2021 17:00,Germany,Germany-T-Mobile-DEUD1,24,15,,100.00%,62.50%,63,252,5.51
25-10-2021 21:00,USA/Canada,USA-ATT-Cingular-USACG,45,19,4.55%,100.00%,42.22%,63,198,4.6
25-10-2021 07:00,Egypt,Egypt-Mobinil-EGYAR,93,16,3.61%,97.85%,17.20%,62,232,3.75
25-10-2021 02:00,USA/Canada,USA-T-Mobile-USAW6,4,2,,100.00%,50.00%,62,"1,851",4.19
25-10-2021 02:00,France,France-Orange-FRAF1,5,4,,100.00%,80.00%,62,924,3.95
25-10-2021 11:00,United Kingdom,UK-T-Mobile-GBRME,76,28,,86.84%,36.84%,62,132,3.44
25-10-2021 16:00,India,India-Bpl,54,21,16.98%,100.00%,38.89%,62,176,3.91
25-10-2021 17:00,India,India-Aircel,48,14,2.13%,97.92%,29.17%,61,263,3.51
25-10-2021 16:00,Netherlands,Netherlands-T-Mobile-NLDPN,27,14,3.70%,100.00%,51.85%,61,262,3.9
25-10-2021 22:00,Germany,Germany-T-Mobile-DEUD1,27,14,,96.30%,51.85%,61,262,5.88
25-10-2021 13:00,USA/Canada,USA-ATT-Cingular-USACG,55,9,,100.00%,16.36%,61,405,4.93
25-10-2021 11:00,India,India-Unitech,85,18,,100.00%,21.18%,61,202,3.54
25-10-2021 14:00,Bahrain,Bahrain-Zain-BHRMV,125,54,0.82%,99.20%,43.20%,61,67,5.08
25-10-2021 18:00,Pakistan,Pakistan-Ufone-PAKUF,119,18,,89.08%,15.13%,60,201,3.12
25-10-2021 19:00,UAE,UAE-Du-AREDU,36,17,,91.67%,47.22%,60,211,2.61
25-10-2021 12:00,India,India-Vodafone,35,14,11.76%,100.00%,40.00%,60,255,3.74
25-10-2021 21:00,France,France-Orange-FRAF1,43,22,2.38%,100.00%,51.16%,59,160,3.16
25-10-2021 06:00,India,India-Vodafone,24,12,4.17%,100.00%,50.00%,58,292,4.94
25-10-2021 09:00,India,India-Aircel,49,17,4.08%,97.96%,34.69%,58,206,3.32
25-10-2021 06:00,Yemen,Yemen-Sabafon-YEMSA,27,10,16.67%,92.59%,37.04%,58,349,11.17
25-10-2021 06:00,Egypt,Egypt-Mobinil-EGYAR,47,4,4.44%,100.00%,8.51%,58,869,3.85
25-10-2021 10:00,Turkey,Turkey-TurkCell-TURTC,91,34,1.14%,98.90%,37.36%,58,102,4.64
25-10-2021 16:00,France,France-Orange-FRAF1,90,33,,94.44%,36.67%,58,105,3.73
25-10-2021 06:00,India,India-Tata,68,15,5.97%,100.00%,22.06%,58,231,4.14
25-10-2021 06:00,India,India-Unitech,158,23,2.55%,99.37%,14.56%,58,151,3.63
25-10-2021 22:00,Qatar,Qatar-Qtel-QATQT,33,12,,100.00%,36.36%,58,288,3.89
25-10-2021 06:00,Egypt,Egypt-Vodafone-EGYMS,52,14,4.44%,100.00%,26.92%,57,242,3.32
25-10-2021 16:00,Malaysia,Malaysia-Celcom-MYSCC,2,1,,100.00%,50.00%,57,"3,392",8.71
25-10-2021 07:00,Bahrain,Bahrain-Batelco-BHRBT,71,26,,100.00%,36.62%,56,130,5.63
25-10-2021 00:00,Jordan,Jordan-Umniah-JORUM,14,9,7.14%,100.00%,64.29%,56,375,3.65
25-10-2021 23:00,USA/Canada,USA-ATT-Cingular-USACG,31,17,,100.00%,54.84%,56,197,4.66
25-10-2021 18:00,Italy,Italy-Wind-ITAWI,40,17,,100.00%,42.50%,56,196,4.55
25-10-2021 22:00,Bangladesh,Bangladesh-Banglalink-BGDBL,74,11,6.76%,97.30%,14.86%,55,303,2.37
25-10-2021 02:00,Bahrain,Bahrain-Batelco-BHRBT,57,22,1.75%,100.00%,38.60%,55,151,5.79
25-10-2021 16:00,Italy,Italy-Vodafone-ITAOM,9,7,44.44%,100.00%,77.78%,55,473,5.38
25-10-2021 19:00,Morocco,Morocco-Iam-MARM1,32,9,,75.00%,28.13%,55,367,3.05
25-10-2021 12:00,Qatar,Qatar-Qtel-QATQT,66,26,,100.00%,39.39%,55,127,5.09
25-10-2021 15:00,UAE,UAE-Du-AREDU,39,23,11.76%,89.74%,58.97%,55,143,2.7
25-10-2021 14:00,Jordan,Jordan-Umniah-JORUM,47,21,4.55%,95.74%,44.68%,55,156,3.77
25-10-2021 07:00,Egypt,Egypt-Vodafone-EGYMS,71,19,1.52%,100.00%,26.76%,55,172,3.33
25-10-2021 17:00,USA/Canada,USA-ATT-Cingular-USACG,72,18,,98.61%,25.00%,54,181,4.74
25-10-2021 17:00,Italy,Italy-Wind-ITAWI,56,28,,94.64%,50.00%,54,116,4.66
25-10-2021 06:00,India,India-Bpl,55,20,11.11%,100.00%,36.36%,54,162,3.9
25-10-2021 18:00,India,India-Aircel,43,13,6.98%,100.00%,30.23%,54,249,3.42
25-10-2021 17:00,India,India-Bpl,69,16,11.29%,94.20%,23.19%,54,202,3.09
25-10-2021 21:00,Turkey,Turkey-TurkCell-TURTC,51,13,4.00%,98.04%,25.49%,54,248,4.82
25-10-2021 20:00,India,India-Vodafone,28,8,11.54%,96.43%,28.57%,53,401,4.16
25-10-2021 16:00,India,India-Aircel,37,13,16.22%,100.00%,35.14%,53,247,3.23
25-10-2021 01:00,Bangladesh,Bangladesh-Banglalink-BGDBL,48,1,,100.00%,2.08%,53,"3,192",1.71
25-10-2021 12:00,Pakistan,Pakistan-Ufone-PAKUF,126,32,,99.21%,25.40%,53,100,3.8
25-10-2021 17:00,Turkey,Turkey-TurkCell-TURTC,57,19,5.45%,96.49%,33.33%,53,167,4.69
25-10-2021 20:00,India,India-Aircel,17,9,13.33%,88.24%,52.94%,52,348,2.62
25-10-2021 13:00,India,India-Vodafone,60,25,15.00%,98.33%,41.67%,52,125,3.65
25-10-2021 19:00,USA/Canada,Canada-Bell-Mobility-CANBM,30,9,,100.00%,30.00%,52,347,4.19
25-10-2021 08:00,India,India-Aircel,47,15,6.67%,100.00%,31.91%,52,208,3.59
25-10-2021 22:00,USA/Canada,Canada-Bell-Mobility-CANBM,10,6,,90.00%,60.00%,52,519,4.6
25-10-2021 23:00,India,India-Tata,19,4,,94.74%,21.05%,52,778,3.27
25-10-2021 00:00,Bangladesh,Bangladesh-Banglalink-BGDBL,91,11,2.20%,98.90%,12.09%,52,282,3.23
25-10-2021 10:00,India,India-Vodafone,51,18,10.42%,100.00%,35.29%,52,172,3.8
25-10-2021 22:00,Pakistan,Pakistan-Ufone-PAKUF,63,4,,100.00%,6.35%,51,768,3.29
25-10-2021 19:00,Germany,Germany-T-Mobile-DEUD1,56,24,1.89%,96.43%,42.86%,51,127,5.5
25-10-2021 14:00,USA/Canada,USA-ATT-Cingular-USACG,60,13,1.69%,96.67%,21.67%,51,234,4.56
25-10-2021 18:00,United Kingdom,UK-Vodafone-GBRVF,27,12,,100.00%,44.44%,50,252,4.16
25-10-2021 14:00,Kenya,Kenya-Safaricom-KENSA,53,20,9.80%,100.00%,37.74%,50,151,5.18
25-10-2021 10:00,Pakistan,Pakistan-Mobilink-PAKMK,127,31,2.50%,94.49%,24.41%,50,97,5.26
25-10-2021 05:00,Bangladesh,Bangladesh-Banglalink-BGDBL,111,15,5.45%,96.40%,13.51%,50,201,2.54
25-10-2021 21:00,Oman,Oman-Omanmobile-OMNGT,18,8,,88.89%,44.44%,50,372,3.52
25-10-2021 21:00,Spain,Spain-Orange-ESPRT,14,10,,100.00%,71.43%,50,297,3.93
25-10-2021 05:00,India,India-Tata,45,12,6.67%,100.00%,26.67%,49,245,3.93
25-10-2021 12:00,India,India-Aircel,63,23,11.29%,100.00%,36.51%,48,126,3.9
25-10-2021 08:00,India,India-Vodafone,54,20,1.96%,96.30%,37.04%,48,144,3.85
25-10-2021 00:00,Spain,Spain-Orange-ESPRT,11,8,,100.00%,72.73%,48,357,3.67
25-10-2021 02:00,United Kingdom,UK-T-Mobile-GBRME,14,2,,50.00%,14.29%,47,"1,415",1.48
25-10-2021 11:00,USA/Canada,USA-ATT-Cingular-USACG,67,9,,95.52%,13.43%,47,312,4.92
25-10-2021 10:00,Pakistan,Pakistan-Ufone-PAKUF,170,42,,98.24%,24.71%,47,67,3.49
25-10-2021 20:00,Morocco,Morocco-Iam-MARM1,60,17,1.89%,95.00%,28.33%,47,165,4.24
25-10-2021 12:00,Italy,Italy-Wind-ITAWI,41,25,,97.56%,60.98%,47,112,4.75
25-10-2021 13:00,UAE,UAE-Du-AREDU,29,19,,100.00%,65.52%,46,147,2.59
25-10-2021 01:00,Spain,Spain-Orange-ESPRT,9,8,12.50%,100.00%,88.89%,46,345,3.3
25-10-2021 03:00,USA/Canada,USA-ATT-Cingular-USACG,16,10,,100.00%,62.50%,46,275,4.59
25-10-2021 07:00,USA/Canada,USA-ATT-Cingular-USACG,20,9,5.00%,100.00%,45.00%,46,306,4.58
25-10-2021 17:00,Pakistan,Pakistan-Ufone-PAKUF,139,24,,86.33%,17.27%,46,115,3.06
25-10-2021 16:00,Pakistan,Pakistan-Waridtel-PAKWA,55,24,,80.00%,43.64%,46,114,7.89
25-10-2021 05:00,India,India-Aircel,25,8,4.35%,96.00%,32.00%,46,342,4
25-10-2021 19:00,United Kingdom,UK-Telefonica-GBRCN,11,7,,100.00%,63.64%,45,390,3.36
25-10-2021 13:00,Morocco,Morocco-Orange-MARMT,20,6,,100.00%,30.00%,45,453,3.7
25-10-2021 13:00,Kuwait,Kuwait-Wataniya-KWTNM,54,24,1.89%,96.30%,44.44%,45,113,4.87
25-10-2021 19:00,Netherlands,Netherlands-T-Mobile-NLDPN,18,13,,100.00%,72.22%,45,209,2.3
25-10-2021 14:00,Netherlands,Netherlands-T-Mobile-NLDPN,28,19,,100.00%,67.86%,45,142,2.49
25-10-2021 05:00,Yemen,Yemen-Mtn-YEMSP,46,10,11.36%,100.00%,21.74%,45,270,6.71
25-10-2021 12:00,Kuwait,Kuwait-Wataniya-KWTNM,35,18,,91.43%,51.43%,45,150,3.87
25-10-2021 21:00,Kenya,Kenya-Safaricom-KENSA,55,14,3.70%,94.55%,25.45%,45,192,4.81
25-10-2021 02:00,Bangladesh,Bangladesh-Grameen-BGDGP,78,18,2.60%,98.72%,23.08%,44,147,2.57
25-10-2021 08:00,Jordan,Jordan-Orange-JORMC,89,21,4.55%,98.88%,23.60%,44,126,3.68
25-10-2021 23:00,Jordan,Jordan-Umniah-JORUM,14,7,,100.00%,50.00%,44,374,3.49
25-10-2021 11:00,Pakistan,Pakistan-Ufone-PAKUF,155,46,0.69%,95.48%,29.68%,44,57,3.54
25-10-2021 15:00,Germany,Germany-T-Mobile-DEUD1,65,23,1.59%,98.46%,35.38%,43,113,5.54
25-10-2021 18:00,Germany,Germany-T-Mobile-DEUD1,43,21,,97.67%,48.84%,43,124,5.96
25-10-2021 16:00,Philippines,Philippines-Smart-PHLSR,29,8,,93.10%,27.59%,43,325,3.83
25-10-2021 11:00,United Kingdom,UK-Telefonica-GBRCN,28,11,,89.29%,39.29%,43,234,3.18
25-10-2021 10:00,Italy,Italy-Wind-ITAWI,37,19,,97.30%,51.35%,43,135,5.28
25-10-2021 18:00,Qatar,Qatar-Qtel-QATQT,68,25,1.47%,100.00%,36.76%,43,102,6.03
25-10-2021 15:00,India,India-Vodafone,37,12,18.92%,97.30%,32.43%,43,213,4.03
25-10-2021 08:00,Egypt,Egypt-Vodafone-EGYMS,142,26,0.72%,100.00%,18.31%,42,98,4.17
25-10-2021 23:00,USA/Canada,USA-T-Mobile-USAW6,9,7,25.00%,100.00%,77.78%,42,362,4.67
25-10-2021 20:00,United Kingdom,UK-H3G-GBRHU,11,6,,100.00%,54.55%,42,422,6.81
25-10-2021 19:00,Pakistan,Pakistan-Waridtel-PAKWA,9,2,,100.00%,22.22%,42,"1,265",6.07
25-10-2021 15:00,Pakistan,Pakistan-Ufone-PAKUF,179,22,,96.65%,12.29%,42,114,3.39
25-10-2021 00:00,France,France-SFR-FRAF2,3,2,,100.00%,66.67%,42,"1,254",3.65
25-10-2021 14:00,India,India-Aircel,47,15,9.30%,95.74%,31.91%,42,167,3.42
25-10-2021 12:00,Netherlands,Netherlands-T-Mobile-NLDPN,27,11,,96.30%,40.74%,42,227,3.45
25-10-2021 17:00,India,India-Vodafone,86,22,5.95%,97.67%,25.58%,41,113,4.02
25-10-2021 08:00,Jordan,Jordan-Zain-JORFL,66,16,3.70%,93.94%,24.24%,41,155,2.92
25-10-2021 23:00,Jordan,Jordan-Zain-JORFL,43,10,2.44%,100.00%,23.26%,41,247,2.9
25-10-2021 22:00,Morocco,Morocco-Iam-MARM1,29,7,,68.97%,24.14%,41,353,2.51
25-10-2021 15:00,India,India-Aircel,41,12,15.38%,97.56%,29.27%,41,204,3.59
25-10-2021 19:00,Turkey,Turkey-TurkCell-TURTC,57,15,1.79%,98.25%,26.32%,41,163,4.55
25-10-2021 10:00,France,France-Orange-FRAF1,68,27,,97.06%,39.71%,40,90,2.89
25-10-2021 19:00,Pakistan,Pakistan-Ufone-PAKUF,130,19,,87.69%,14.62%,40,127,3.45
25-10-2021 09:00,Italy,Italy-Wind-ITAWI,28,14,3.57%,96.43%,50.00%,40,172,4.51
25-10-2021 13:00,Kenya,Kenya-Safaricom-KENSA,59,17,10.53%,96.61%,28.81%,40,142,3.99
